longName,fastaName,gffName,gff3Name,gc,numGeneGff3,numExonGff3,exonDensityGff3,numIntronGff3,intronDensityGff3,numGeneGff,numExonGff,exonDensityGff,numIntronGff,intronDensityGff,rnaSeqCount,ES
Rhizodiscina lignyota CBS 133067 v1.0,Rhili1_AssemblyScaffolds.fasta.gz,Rhili1_GeneCatalog_genes_20150422.gff.gz,,51.0,,,,,,12801.0,36263.0,2.8328255605,23462.0,1.83,1,pass
Rhizopus microsporus var. microsporus ATCC52813 v1.0,Rhimi1_1_AssemblyScaffolds.fasta.gz,Rhimi1_1_GeneCatalog_genes_20130624.gff.gz,Rhimi1_1.filtered_proteins.FilteredModels2.gff3.gz,37.5,10905.0,43961.0,4.03127005961,33056.0,3.03,10905.0,43961.0,4.03127005961,33056.0,3.03,0,fail
Rhizopus microsporus ATCC11559 v1.0,Rhimi_ATCC11559_1_AssemblyScaffolds.fasta.gz,Rhimi_ATCC11559_1_GeneCatalog_genes_20150408.gff.gz,,37.2,,,,,,11355.0,45000.0,3.96301188904,33645.0,2.96,0,fail
Rhizopus microsporus var. microsporus ATCC52814 v1.0,Rhimi_ATCC52814_1_AssemblyScaffolds.fasta.gz,Rhimi_ATCC52814_1_GeneCatalog_genes_20150309.gff.gz,,37.4,,,,,,11502.0,44229.0,3.84533124674,32727.0,2.85,0,pass
Rhizopus oryzae 99-880 from Broad,Rhior3_scaffolds.fasta.gz,,Rhior3.filtered_proteins.BroadGene.gff3.gz,35.6,17467.0,57981.0,3.3194595523,40514.0,2.32,,,,,,4,pass
Rhizopogon salebrosus TDB-379 v1.0,Rhisa1_AssemblyScaffolds.fasta.gz,Rhisa1_GeneCatalog_genes_20141012.gff.gz,,48.8,,,,,,18900.0,94326.0,4.99079365079,75426.0,3.99,0,fail
Rhizoctonia solani AG-1 IB,Rhiso1_AssemblyScaffolds.fasta.gz,Rhiso1_GeneCatalog_genes_20131028.gff.gz,Rhiso1.filtered_proteins.ExternalModels.gff3.gz,48.1,15157.0,88436.0,5.83466385169,73279.0,4.83,15157.0,88436.0,5.83466385169,73279.0,4.83,15,pass
Rhizopogon vinicolor AM-OR11-026 v1.0,Rhivi1_AssemblyScaffolds.fasta.gz,Rhivi1_GeneCatalog_genes_20140605.gff.gz,Rhivi1.filtered_proteins.FilteredModels1.gff3.gz,48.2,14469.0,80703.0,5.57764876633,66233.0,4.58,14469.0,80703.0,5.57764876633,66234.0,4.58,1,pass
Rhodotorula graminis strain WP1 v1.1,Rhoba1_1_AssemblyScaffolds.fasta.gz,Rhoba1_1_GeneCatalog_genes_20100913.gff.gz,Rhoba1_1.filtered_proteins.FilteredModels2.gff3.gz,67.8,7283.0,45433.0,6.23822600577,38150.0,5.24,7283.0,45433.0,6.23822600577,38150.0,5.24,0,pass
Microstromatales sp. MCA 4718 v1.0,Rhodsp1_AssemblyScaffolds.fasta.gz,Rhodsp1_GeneCatalog_genes_20150111.gff.gz,,56.4,,,,,,6681.0,17455.0,2.6126328394,10774.0,1.61,0,fail
Rhodotorula minuta MCA 4210 v1.0,Rhomi1_MitoScaffolds.fasta.gz,Rhomi1_GeneCatalog_genes_20140320.gff.gz,Rhomi1.filtered_proteins.FilteredModels1.gff3.gz,40.7,7814.0,43865.0,5.6136421807,36051.0,4.61,7814.0,43865.0,5.6136421807,36051.0,4.61,0,fail
Rhodotorula sp. JG-1b,Rhosp1_AssemblyScaffolds.fasta.gz,Rhosp1_GeneCatalog_genes_20140409.gff.gz,,60.6,,,,,,6680.0,42063.0,6.29685628743,35383.0,5.3,0,pass
Rhodosporidium toruloides NP11,Rhoto1_AssemblyScaffolds.fasta.gz,Rhoto1_GeneCatalog_genes_20141208.gff.gz,,62.0,,,,,,8140.0,50966.0,6.26117936118,42826.0,5.26,3,pass
Rhytidhysteron rufulum,Rhyru1_1_AssemblyScaffolds.fasta.gz,Rhyru1_1_GeneCatalog_genes_20150204.gff.gz,,47.9,,,,,,12117.0,38327.0,3.16307666914,26210.0,2.16,0,pass
Peniophora aff. cinerea v1.0,Ricme1_AssemblyScaffolds.fasta.gz,Ricme1_GeneCatalog_genes_20130412.gff.gz,Ricme1.filtered_proteins.FilteredModels1.gff3.gz,54.3,18952.0,94316.0,4.97657239341,75364.0,3.98,18952.0,94316.0,4.97657239341,75364.0,3.98,0,pass
Rozella allomycis CSF55,Rozal1_1_AssemblyScaffolds.fasta.gz,Rozal1_1_GeneCatalog_genes_20140111.gff.gz,Rozal1_1.filtered_proteins.ExternalModels.gff3.gz,34.8,6350.0,26973.0,4.24771653543,20623.0,3.25,6350.0,26973.0,4.24771653543,20623.0,3.25,0,pass
Rutstroemia firma CBS 115.86 v1.0,Rutfi1_AssemblyScaffolds.fasta.gz,Rutfi1_GeneCatalog_genes_20150501.gff.gz,,42.2,,,,,,13359.0,39555.0,2.96092521895,26196.0,1.96,0,fail
Saccharomyces cerevisiae S288C,Sacce1_AssemblyScaffolds.fasta.gz,Sacce1_GeneCatalog_genes_20101210.gff.gz,Sacce1.filtered_proteins.ExternalModels.gff3.gz,38.3,6575.0,6860.0,1.0433460076,285.0,0.04,6575.0,6860.0,1.0433460076,285.0,0.04,3766,pass
Saccharomyces cerevisiae M3707 Dikaryon,SacceM3707_1_AssemblyScaffolds.fasta.gz,SacceM3707_1_GeneCatalog_genes_20120712.gff.gz,SacceM3707_1.filtered_proteins.FilteredModels1.gff3.gz,38.2,5974.0,6492.0,1.08670907265,500.0,0.08,5974.0,6492.0,1.08670907265,518.0,0.09,3766,pass
Saccharomyces cerevisiae M3836 v1.0,SacceM3836_1_AssemblyScaffolds.fasta.gz,SacceM3836_1_GeneCatalog_genes_20120712.gff.gz,SacceM3836_1.filtered_proteins.FilteredModels1.gff3.gz,38.3,5984.0,6500.0,1.08622994652,494.0,0.08,5984.0,6500.0,1.08622994652,516.0,0.09,3766,pass
Saccharomyces cerevisiae M3837 v1.0,SacceM3837_1_AssemblyScaffolds.fasta.gz,SacceM3837_1_GeneCatalog_genes_20120713.gff.gz,SacceM3837_1.filtered_proteins.FilteredModels1.gff3.gz,38.2,5969.0,6498.0,1.08862456023,508.0,0.09,5969.0,6498.0,1.08862456023,529.0,0.09,3766,pass
Saccharomyces cerevisiae M3838 v1.0,SacceM3838_1_AssemblyScaffolds.fasta.gz,SacceM3838_1_GeneCatalog_genes_20120714.gff.gz,SacceM3838_1.filtered_proteins.FilteredModels1.gff3.gz,38.2,5991.0,6519.0,1.0881321983,511.0,0.09,5991.0,6519.0,1.0881321983,528.0,0.09,3766,fail
Saccharomyces cerevisiae M3839 v1.0,SacceM3839_1_AssemblyScaffolds.fasta.gz,SacceM3839_1_GeneCatalog_genes_20120714.gff.gz,SacceM3839_1.filtered_proteins.FilteredModels1.gff3.gz,38.2,5989.0,6527.0,1.08983135749,520.0,0.09,5989.0,6527.0,1.08983135749,538.0,0.09,3766,pass
Saccharomyces cerevisiae YB210 Standard Draft,SacceYB210_1_AssemblyScaffolds.fasta.gz,SacceYB210_1_GeneCatalog_genes_20130329.gff.gz,SacceYB210_1.filtered_proteins.FilteredModels1.gff3.gz,38.2,5994.0,7176.0,1.1971971972,1182.0,0.2,5994.0,7176.0,1.1971971972,1182.0,0.2,3766,pass
Saccharata proteae CBS 121410 v1.0,Sacpr1_AssemblyScaffolds.fasta.gz,Sacpr1_GeneCatalog_genes_20140222.gff.gz,Sacpr1.filtered_proteins.FilteredModels1.gff3.gz,53.7,8081.0,24884.0,3.07932186611,16803.0,2.08,9234.0,28427.0,3.0785141867,19193.0,2.08,0,pass
Saitoella complicata NRRL Y-17804 v1.0,Saico1_AssemblyScaffolds.fasta.gz,Saico1_GeneCatalog_genes_20110913.gff.gz,Saico1.filtered_proteins.FilteredModels1.gff3.gz,52.6,7034.0,15698.0,2.23173158942,8663.0,1.23,7034.0,15698.0,2.23173158942,8664.0,1.23,0,pass
Sarcoscypha coccinea ATCC 58028 v1.0,Sarco1_AssemblyScaffolds.fasta.gz,Sarco1_GeneCatalog_genes_20150213.gff.gz,,51.7,,,,,,13738.0,40051.0,2.91534430048,26313.0,1.92,0,pass
Schizophyllum commune H4-8 v3.0,Schco3_AssemblyScaffolds.fasta.gz,Schco3_GeneCatalog_genes_20130812.gff.gz,Schco3.filtered_proteins.FilteredModels1.gff3.gz,57.5,16319.0,86053.0,5.27317850358,69734.0,4.27,16319.0,86053.0,5.27317850358,69734.0,4.27,35,pass
Schizophyllum commune Loenen D v1.0,Schco_LoeD_1_AssemblyScaffolds.fasta.gz,Schco_LoeD_1_GeneCatalog_genes_20130531.gff.gz,Schco_LoeD_1.filtered_proteins.FilteredModels2.gff3.gz,57.5,13827.0,76748.0,5.55058942648,62921.0,4.55,13827.0,76748.0,5.55058942648,62921.0,4.55,35,pass
Schizophyllum commune Tattone D v1.0,Schco_TatD_1_AssemblyScaffolds.fasta.gz,Schco_TatD_1_GeneCatalog_genes_20130515.gff.gz,Schco_TatD_1.filtered_proteins.FilteredModels1.gff3.gz,57.5,15199.0,80095.0,5.26975458912,64896.0,4.27,15199.0,80095.0,5.26975458912,64896.0,4.27,35,pass
Schizosaccharomyces cryophilus OY26,Schcy1_AssemblyScaffolds.fasta.gz,Schcy1_GeneCatalog_genes_20131210.gff.gz,Schcy1.filtered_proteins.BroadModels.gff3.gz,37.7,5180.0,11129.0,2.14845559846,5949.0,1.15,5180.0,11129.0,2.14845559846,5949.0,1.15,3,pass
Schizosaccharomyces japonicus yFS275,Schja1_AssemblyScaffolds.fasta.gz,Schja1_GeneCatalog_genes_20131031.gff.gz,Schja1.filtered_proteins.BroadModels.gff3.gz,43.8,4878.0,10266.0,2.10455104551,5388.0,1.1,4878.0,10266.0,2.10455104551,5388.0,1.1,9,pass
Schizosaccharomyces octosporus yFS286,Schoc1_AssemblyScaffolds.fasta.gz,Schoc1_GeneCatalog_genes_20131210.gff.gz,Schoc1.filtered_proteins.BroadModels.gff3.gz,37.5,4986.0,10519.0,2.1097071801,5533.0,1.11,4986.0,10519.0,2.1097071801,5533.0,1.11,2,pass
Schizopora paradoxa KUC8140 v1.0,Schpa1_AssemblyScaffolds.fasta.gz,Schpa1_GeneCatalog_genes_20131225.gff.gz,Schpa1.filtered_proteins.FilteredModels1.gff3.gz,49.4,17098.0,98823.0,5.77979880688,81725.0,4.78,17098.0,98823.0,5.77979880688,81725.0,4.78,1,pass
Schizosaccharomyces pombe,Schpo1_AssemblyScaffolds.fasta.gz,Schpo1_GeneCatalog_genes_20130111.gff.gz,Schpo1.filtered_proteins.ExternalModels.gff3.gz,36.0,5134.0,10439.0,2.03330736268,5305.0,1.03,5134.0,10439.0,2.03330736268,5305.0,1.03,498,pass
Scleroderma citrinum Foug A v1.0,Sclci1_AssemblyScaffolds.fasta.gz,Sclci1_GeneCatalog_genes_20120626.gff.gz,Sclci1.filtered_proteins.FilteredModels1.gff3.gz,48.6,21012.0,90943.0,4.32814582144,69912.0,3.33,21012.0,90943.0,4.32814582144,69931.0,3.33,0,pass
Sclerotinia sclerotiorum v1.0,Sclsc1_AssemblyScaffolds.fasta.gz,Sclsc1_GeneCatalog_genes_20110903.gff.gz,Sclsc1.filtered_proteins.ExternalModels.gff3.gz,41.8,14503.0,40568.0,2.79721436944,26065.0,1.8,14503.0,40568.0,2.79721436944,26065.0,1.8,5,pass
Sebacina vermifera MAFF 305830 v1.0,Sebve1_AssemblyScaffolds.fasta.gz,Sebve1_GeneCatalog_genes_20120626.gff.gz,Sebve1.filtered_proteins.FilteredModels1.gff3.gz,48.9,15312.0,75701.0,4.94390020899,60384.0,3.94,15312.0,75701.0,4.94390020899,60389.0,3.94,6,pass
Septoria musiva SO2202 v1.0,Sepmu1_AssemblyScaffolds.fasta.gz,Sepmu1_GeneCatalog_genes_20100915.gff.gz,Sepmu1.filtered_proteins.FilteredModels1.gff3.gz,51.1,10233.0,24925.0,2.43574709274,14689.0,1.44,10233.0,24925.0,2.43574709274,14692.0,1.44,3,pass
Septoria populicola v1.0,Seppo1_AssemblyScaffolds.fasta.gz,Seppo1_GeneCatalog_genes_20110720.gff.gz,Seppo1.filtered_proteins.FilteredModels1.gff3.gz,50.3,2369.0,6117.0,2.58210215281,3720.0,1.57,9739.0,24641.0,2.53013656433,14902.0,1.53,3,pass
Septobasidium sp. PNB30-8B v1.0,Sepsp1_AssemblyScaffolds.fasta.gz,Sepsp1_GeneCatalog_genes_20150424.gff.gz,,58.1,,,,,,10893.0,57340.0,5.26393096484,46447.0,4.26,0,pass
Serpula lacrymans S7.3 v2.0,Serpula_lacrymans_S7_3_v2.unmasked.fasta.gz,,SerlaS7_3_2.filtered_proteins.FilteredModels1.gff3.gz,45.3,14495.0,76165.0,5.25457054157,61667.0,4.25,,,,,,1,pass
Serpula lacrymans S7.9 v2.0,SerlaS7_9_2_AssemblyScaffolds.fasta.gz,SerlaS7_9_2_GeneCatalog_genes_20120319.gff.gz,SerlaS7_9_2.filtered_proteins.FilteredModels1.gff3.gz,45.3,12789.0,73301.0,5.73156618969,60512.0,4.73,12789.0,73301.0,5.73156618969,60512.0,4.73,1,pass
Serpula lacrymans var shastensis SHA21-2 v1.0,Serla_varsha1_AssemblyScaffolds.fasta.gz,Serla_varsha1_GeneCatalog_genes_20110916.gff.gz,Serla_varsha1.filtered_proteins.FilteredModels1.gff3.gz,44.5,13805.0,75115.0,5.44114451286,61308.0,4.44,13805.0,75115.0,5.44114451286,61310.0,4.44,1,pass
Setomelanomma holmii CBS 110217 v1.0,Setho1_AssemblyScaffolds.fasta.gz,Setho1_GeneCatalog_genes_20150424.gff.gz,,52.0,,,,,,14389.0,38629.0,2.68462019598,24240.0,1.68,0,pass
Setosphaeria turcica Et28A v1.0,Settu1_AssemblyScaffolds.fasta.gz,Settu1_GeneCatalog_genes_20110305.gff.gz,Settu1.filtered_proteins.FilteredModels1.gff3.gz,51.4,11702.0,31062.0,2.6544180482,19360.0,1.65,11702.0,31062.0,2.6544180482,19360.0,1.65,27,fail
Lentinus tigrinus v1.0,Sisbr1_AssemblyScaffolds.fasta.gz,Sisbr1_GeneCatalog_genes_20130805.gff.gz,Sisbr1.filtered_proteins.FilteredModels1.gff3.gz,56.1,15653.0,87180.0,5.56953938542,71527.0,4.57,15653.0,87180.0,5.56953938542,71527.0,4.57,2,fail
Sistotremastrum niveocremeum HHB9708 ss-1 1.0,Sisni1_AssemblyScaffolds.fasta.gz,Sisni1_GeneCatalog_genes_20130806.gff.gz,Sisni1.filtered_proteins.FilteredModels1.gff3.gz,49.2,13080.0,77886.0,5.95458715596,64806.0,4.95,13080.0,77886.0,5.95458715596,64806.0,4.95,0,pass
Sistotremastrum suecicum v1.0,Sissu1_AssemblyScaffolds.fasta.gz,Sissu1_GeneCatalog_genes_20130130.gff.gz,Sissu1.filtered_proteins.FilteredModels1.gff3.gz,49.3,13657.0,77892.0,5.70344878084,64235.0,4.7,13657.0,77892.0,5.70344878084,64235.0,4.7,0,pass
Sodiomyces alkalinus v1.0,Sodal1_AssemblyScaffolds.fasta.gz,Sodal1_GeneCatalog_genes_20130716.gff.gz,,48.9,,,,,,11662.0,35975.0,3.08480535071,24313.0,2.08,0,pass
Spathaspora passalidarum NRRL Y-27907 v2.0,Spapa3_genomic_scaffolds.fasta.gz,,Spapa3.filtered_proteins.FilteredModels1.gff3.gz,37.4,5983.0,7207.0,1.20457964232,1223.0,0.2,,,,,,2,pass
Sphaerobolus stellatus v1.0,Sphst1_AssemblyScaffolds.fasta.gz,Sphst1_GeneCatalog_genes_20120430.gff.gz,Sphst1.filtered_proteins.FilteredModels1.gff3.gz,44.4,35274.0,164620.0,4.66689346261,129318.0,3.67,35274.0,164620.0,4.66689346261,129346.0,3.67,1,pass
Sporormia fimetaria v1.0,Spofi1.draft.mito.scaffolds.fasta.gz,Spofi1_GeneCatalog_genes_20130818.gff.gz,Spofi1.filtered_proteins.FilteredModels1.gff3.gz,26.4,10783.0,29109.0,2.69952703329,18326.0,1.7,10783.0,29109.0,2.69952703329,18326.0,1.7,1,fail
Sporobolomyces linderae CBS 7893 v1.0,Spoli1_MitoScaffolds.fasta.gz,Spoli1_GeneCatalog_genes_20140310.gff.gz,Spoli1.filtered_proteins.FilteredModels1.gff3.gz,30.5,9062.0,56698.0,6.25667623041,47636.0,5.26,9062.0,56698.0,6.25667623041,47636.0,5.26,0,fail
Sporisorium reilianum SRZ2,Spore1_AssemblyScaffolds.fasta.gz,Spore1_GeneCatalog_genes_20131031.gff.gz,Spore1.filtered_proteins.ExternalModels.gff3.gz,59.9,6648.0,9710.0,1.46058965102,3062.0,0.46,6648.0,9710.0,1.46058965102,3062.0,0.46,4,pass
,,Sporo1.filtered_proteins.FilteredModels1.gff3.gz,,,,,,,,6648.0,9710.0,1.46058965102,3062.0,0.46,0,
Myceliophthora thermophila (Sporotrichum thermophile) v2.0,Spoth2_AssemblyScaffolds.fasta.gz,Spoth2_GeneCatalog_genes_20101221.gff.gz,Spoth2.filtered_proteins.FilteredModels2.gff3.gz,51.5,1988.0,5649.0,2.84154929577,3660.0,1.84,9110.0,25767.0,2.82843029638,16657.0,1.83,18,pass
Stanjemonium grisellum CBS 655.79 v1.0,Stagr1_AssemblyScaffolds.fasta.gz,Stagr1_GeneCatalog_genes_20141015.gff.gz,,53.6,,,,,,11832.0,29646.0,2.50557809331,17814.0,1.51,0,fail
Stagonospora nodorum SN15 v2.0,Stano2_AssemblyScaffolds.fasta.gz,Stano2_GeneCatalog_genes_20110506.gff.gz,Stano2.filtered_proteins.ExternalModels.gff3.gz,50.4,12380.0,32994.0,2.66510500808,20614.0,1.67,12380.0,32994.0,2.66510500808,20614.0,1.67,0,pass
Stagonospora sp. SRC1lsM3a v1.0,Stasp1_AssemblyScaffolds.fasta.gz,Stasp1_GeneCatalog_genes_20141004.gff.gz,,51.8,,,,,,14430.0,39084.0,2.70852390852,24654.0,1.71,0,pass
Stereum hirsutum FP-91666 SS1 v1.0,Stehi1_AssemblyScaffolds.fasta.gz,Stehi1_GeneCatalog_genes_20101026.gff.gz,Stehi1.filtered_proteins.FilteredModels1.gff3.gz,51.3,14072.0,91696.0,6.51620238772,77623.0,5.52,14072.0,91696.0,6.51620238772,77624.0,5.52,0,pass
Suillus brevipes v1.0,Suibr1_AssemblyScaffolds.fasta.gz,Suibr1_GeneCatalog_genes_20130323.gff.gz,Suibr1.filtered_proteins.FilteredModels1.gff3.gz,48.1,22453.0,101999.0,4.5427782479,79546.0,3.54,22453.0,101999.0,4.5427782479,79546.0,3.54,1,pass
Suillus granulatus EM37 v1.0,Suigr1_AssemblyScaffolds.fasta.gz,Suigr1_GeneCatalog_genes_20150504.gff3.gz,,47.9,,,,,,22453.0,101999.0,4.5427782479,79546.0,3.54,0,pass
Suillus hirtellus EM16 v1.0,Suihi1_AssemblyScaffolds.fasta.gz,Suihi1_GeneCatalog_genes_20150416.gff3.gz,,46.4,,,,,,22453.0,101999.0,4.5427782479,79546.0,3.54,0,pass
Suillus luteus UH-Slu-Lm8-n1 v1.0,Suilu1_AssemblyScaffolds.fasta.gz,Suilu1_GeneCatalog_genes_20121001.gff.gz,Suilu1.filtered_proteins.FilteredModels1.gff3.gz,48.0,18316.0,87779.0,4.79247652326,69415.0,3.79,18316.0,87779.0,4.79247652326,69463.0,3.79,4,fail
Sympodiomyces attinorum NRRL Y-27639 v1.0,Symat1_AssemblyScaffolds.fasta.gz,Symat1_GeneCatalog_genes_20150304.gff.gz,,43.7,,,,,,6174.0,9170.0,1.48526077098,2996.0,0.49,0,pass
Symbiotaphrina kochii v1.0,Symko1_AssemblyScaffolds.fasta.gz,Symko1_GeneCatalog_genes_20121126.gff.gz,Symko1.filtered_proteins.FilteredModels2.gff3.gz,51.6,10482.0,34636.0,3.3043312345,24154.0,2.3,10482.0,34636.0,3.3043312345,24154.0,2.3,0,pass
Talaromyces marneffei ATCC 18224,Talma1_2_AssemblyScaffolds.fasta.gz,Talma1_2_GeneCatalog_genes_20140114.gff.gz,Talma1_2.filtered_proteins.ExternalModels.gff3.gz,46.7,10638.0,33631.0,3.16140251927,22993.0,2.16,10638.0,33631.0,3.16140251927,22993.0,2.16,9,pass
Talaromyces stipitatus ATCC 10500,Talst1_2_AssemblyScaffolds.fasta.gz,Talst1_2_GeneCatalog_genes_20140114.gff.gz,Talst1_2.filtered_proteins.JCVIModels.gff3.gz,46.1,13252.0,43638.0,3.29293691518,30386.0,2.29,13252.0,43638.0,3.29293691518,30386.0,2.29,0,pass
Taphrina deformans,Tapde1_1_AssemblyScaffolds.fasta.gz,Tapde1_1_GeneCatalog_genes_20130601.gff.gz,Tapde1_1.filtered_proteins.ExternalModels.gff3.gz,49.6,4609.0,7568.0,1.64200477327,2959.0,0.64,4609.0,7568.0,1.64200477327,2959.0,0.64,0,pass
Terfezia boudieri ATCC MYA-4762 v1.1,Terbo2_AssemblyScaffolds.fasta.gz,Terbo2_GeneCatalog_genes_20141124.gff.gz,,45.4,,,,,,12114.0,37594.0,3.10335149414,25480.0,2.1,0,pass
Teratosphaeria nubilosa CBS 116005 v1.0,Ternu1_AssemblyScaffolds.fasta.gz,Ternu1_GeneCatalog_genes_20140925.gff.gz,,52.2,,,,,,10998.0,24013.0,2.18339698127,13015.0,1.18,0,pass
Testicularia cyperi MCA 3645 v1.0,Tescy1_AssemblyScaffolds.fasta.gz,Tescy1_GeneCatalog_genes_20150113.gff.gz,,56.4,,,,,,7069.0,12161.0,1.72032819352,5092.0,0.72,0,pass
Thermoascus aurantiacus v1.0,Theau1_AssemblyScaffolds.fasta.gz,Theau1_GeneCatalog_genes_20120830.gff.gz,Theau1.filtered_proteins.FilteredModels1.gff3.gz,51.8,8798.0,29332.0,3.33393953171,20534.0,2.33,8798.0,29332.0,3.33393953171,20534.0,2.33,0,fail
Thelephora ganbajun P2 v1.0,Thega1_AssemblyScaffolds.fasta.gz,Thega1_GeneCatalog_genes_20150318.gff.gz,,50.9,,,,,,12643.0,65943.0,5.2157715732,53300.0,4.22,0,pass
Thelebolus microsporus ATCC 90970 v1.0,Themi1_AssemblyScaffolds.fasta.gz,Themi1_GeneCatalog_genes_20141205.gff.gz,,51.3,,,,,,10290.0,23488.0,2.28260447036,13198.0,1.28,0,pass
Thielavia antarctica CBS 123565 v1.0,Thian1_AssemblyScaffolds.fasta.gz,Thian1_GeneCatalog_genes_20140328.gff.gz,Thian1.filtered_proteins.FilteredModels2.gff3.gz,53.0,358.0,1033.0,2.88547486034,675.0,1.89,9204.0,24954.0,2.7112125163,15750.0,1.71,0,fail
Thielavia appendiculata CBS 731.68 v1.0,Thiap1_AssemblyScaffolds.fasta.gz,Thiap1_GeneCatalog_genes_20140116.gff.gz,Thiap1.filtered_proteins.FilteredModels1.gff3.gz,55.8,338.0,928.0,2.74556213018,590.0,1.75,11942.0,33061.0,2.76846424385,21119.0,1.77,0,pass
Thielavia arenaria CBS 508.74 v1.0,Thiar1_AssemblyScaffolds.fasta.gz,Thiar1_GeneCatalog_genes_20131210.gff.gz,Thiar1.filtered_proteins.FilteredModels1.gff3.gz,54.8,10954.0,30720.0,2.80445499361,19766.0,1.8,10954.0,30720.0,2.80445499361,19766.0,1.8,0,pass
Thielavia hyrcaniae CBS 757.83 v1.0,Thihy1_AssemblyScaffolds.fasta.gz,Thihy1_GeneCatalog_genes_20140109.gff.gz,Thihy1.filtered_proteins.FilteredModels1.gff3.gz,57.7,2759.0,7792.0,2.8242116709,5033.0,1.82,11338.0,30901.0,2.72543658494,19563.0,1.73,0,pass
Thielavia terrestris v2.0,Thite2_AssemblyScaffolds.fasta.gz,Thite2_GeneCatalog_genes_20101221.gff.gz,Thite2.filtered_proteins.FilteredModels2.gff3.gz,54.7,5308.0,15178.0,2.85945742276,9870.0,1.86,9813.0,28017.0,2.85509018649,18204.0,1.86,18,pass
Thozetella sp. PMI_491 v2.0,ThoPMI491_1_AssemblyScaffolds.fasta.gz,ThoPMI491_1_GeneCatalog_genes_20140726.gff.gz,,53.7,,,,,,23281.0,67107.0,2.88247927495,43826.0,1.88,1,pass
Tilletiaria anomala UBC 951 v1.0,Tilan2_AssemblyScaffolds.fasta.gz,Tilan2_GeneCatalog_genes_20140224.gff.gz,Tilan2.filtered_proteins.FilteredModels1.gff3.gz,56.0,6810.0,22632.0,3.32334801762,15822.0,2.32,6810.0,22632.0,3.32334801762,15822.0,2.32,2,pass
Tilletiopsis washingtonensis MCA 4186 v1.0,Tilwa1_AssemblyScaffolds.fasta.gz,Tilwa1_GeneCatalog_genes_20141225.gff.gz,,67.6,,,,,,7011.0,31625.0,4.5107687919,24614.0,3.51,0,pass
Torulaspora delbrueckii CBS 1146,Torde1_AssemblyScaffolds.fasta.gz,Torde1_GeneCatalog_genes_20150128.gff.gz,,42.0,,,,,,4972.0,5175.0,1.04082864039,203.0,0.04,0,pass
Torpedospora radiata JK5252C v1.0,Torra1_AssemblyScaffolds.fasta.gz,Torra1_GeneCatalog_genes_20150428.gff.gz,,58.0,,,,,,11634.0,30816.0,2.64878803507,19182.0,1.65,0,pass
Tothia fuscella CBS 130266 v1.0,Totfu1_AssemblyScaffolds.fasta.gz,Totfu1_GeneCatalog_genes_20140831.gff.gz,,46.5,,,,,,13685.0,38304.0,2.7989769821,24619.0,1.8,0,pass
Trametopsis cervina CIRM-BRFM 1824 v1.0,Trace1_AssemblyScaffolds.fasta.gz,Trace1_GeneCatalog_genes_20150503.gff.gz,,52.2,,,,,,11836.0,70710.0,5.97414667117,58874.0,4.97,0,pass
Trametes cingulata BRFM 1805 v1.0,Traci1_AssemblyScaffolds.fasta.gz,Traci1_GeneCatalog_genes_20150209.gff.gz,,57.9,,,,,,14110.0,78910.0,5.59248759745,64800.0,4.59,0,fail
Trametes ljubarskyi CIRM1659 v1.0,Tralj1_AssemblyScaffolds.fasta.gz,Tralj1_GeneCatalog_genes_20140625.gff.gz,Tralj1.filtered_proteins.FilteredModels1.gff3.gz,57.6,13180.0,75368.0,5.71836115326,62188.0,4.72,13180.0,75368.0,5.71836115326,62188.0,4.72,0,pass
Trametes versicolor v1.0,Trave1_AssemblyScaffolds.fasta.gz,Trave1_GeneCatalog_genes_20101111.gff.gz,Trave1.filtered_proteins.FilteredModels1.gff3.gz,57.7,14296.0,83127.0,5.81470341354,68829.0,4.81,14296.0,83127.0,5.81470341354,68831.0,4.81,0,pass
Tremella mesenterica Fries v1.0,Treme1_genomic_scaffolds.fasta.gz,,Treme1.filtered_proteins.FilteredModels1.gff3.gz,46.7,8313.0,47812.0,5.75147359557,39499.0,4.75,,,,,,0,pass
Trematosphaeria pertusa CBS 122368 v1.0,Trepe1_AssemblyScaffolds.fasta.gz,Trepe1_GeneCatalog_genes_20140415.gff.gz,Trepe1.filtered_proteins.FilteredModels1.gff3.gz,51.4,5846.0,16169.0,2.76582278481,10323.0,1.77,17306.0,47052.0,2.71882584075,29746.0,1.72,1,pass
Trichaptum abietinum v1.0,Triab1_1_AssemblyScaffolds.fasta.gz,Triab1_1_GeneCatalog_genes_20130513.gff.gz,,48.2,,,,,,14978.0,84621.0,5.64968620644,69643.0,4.65,0,pass
Trichoderma asperellum CBS 433.97 v1.0,Trias1_AssemblyScaffolds.fasta.gz,Trias1_GeneCatalog_genes_20120305.gff.gz,Trias1.filtered_proteins.FilteredModels1.gff3.gz,47.3,3979.0,10552.0,2.65192259362,6573.0,1.65,12586.0,33793.0,2.68496742412,21207.0,1.68,1,pass
Trichoderma atroviride v2.0,Trichoderma_atroviride_v2_AssemblyScaffolds.fasta.gz,Tatroviridev2_FrozenGeneCatalog_20100319.gff3.gz,Triat2.filtered_proteins.FilteredModels1.gff3.gz,49.7,11828.0,33788.0,2.8566114305,21959.0,1.86,12586.0,33793.0,2.68496742412,21207.0,1.68,13,pass
