shortName,longName,fastaName,gffName,gff3Name,gc,numGeneGff3,numExonGff3,numIntronGff3,intronDensityGff3,numGeneGff,numExonGff,numIntronGff,intronDensityGff,rnaSeqCount
Sacpr1,Saccharata proteae CBS 121410 v1.0,Sacpr1_AssemblyScaffolds.fasta.gz,Sacpr1_GeneCatalog_genes_20140222.gff.gz,Sacpr1.filtered_proteins.FilteredModels1.gff3.gz,53.7,8081.0,24884.0,16803.0,2.08,9234.0,28427.0,19193.0,2.08,0
Saico1,Saitoella complicata NRRL Y-17804 v1.0,Saico1_AssemblyScaffolds.fasta.gz,Saico1_GeneCatalog_genes_20110913.gff.gz,Saico1.filtered_proteins.FilteredModels1.gff3.gz,52.6,7034.0,15698.0,8663.0,1.23,7034.0,15698.0,8664.0,1.23,0
Sarco1,Sarcoscypha coccinea ATCC 58028 v1.0,Sarco1_AssemblyScaffolds.fasta.gz,Sarco1_GeneCatalog_genes_20150213.gff.gz,,51.7,,,,,13738.0,40051.0,26313.0,1.92,0
Schco3,Schizophyllum commune H4-8 v3.0,Schco3_AssemblyScaffolds.fasta.gz,Schco3_GeneCatalog_genes_20130812.gff.gz,Schco3.filtered_proteins.FilteredModels1.gff3.gz,57.5,16319.0,86053.0,69734.0,4.27,16319.0,86053.0,69734.0,4.27,35
Schco_LoeD_1,Schizophyllum commune Loenen D v1.0,Schco_LoeD_1_AssemblyScaffolds.fasta.gz,Schco_LoeD_1_GeneCatalog_genes_20130531.gff.gz,Schco_LoeD_1.filtered_proteins.FilteredModels2.gff3.gz,57.5,13827.0,76748.0,62921.0,4.55,13827.0,76748.0,62921.0,4.55,35
Schco_TatD_1,Schizophyllum commune Tattone D v1.0,Schco_TatD_1_AssemblyScaffolds.fasta.gz,Schco_TatD_1_GeneCatalog_genes_20130515.gff.gz,Schco_TatD_1.filtered_proteins.FilteredModels1.gff3.gz,57.5,15199.0,80095.0,64896.0,4.27,15199.0,80095.0,64896.0,4.27,35
Schcy1,Schizosaccharomyces cryophilus OY26,Schcy1_AssemblyScaffolds.fasta.gz,Schcy1_GeneCatalog_genes_20131210.gff.gz,Schcy1.filtered_proteins.BroadModels.gff3.gz,37.7,5180.0,11129.0,5949.0,1.15,5180.0,11129.0,5949.0,1.15,3
Schja1,Schizosaccharomyces japonicus yFS275,Schja1_AssemblyScaffolds.fasta.gz,Schja1_GeneCatalog_genes_20131031.gff.gz,Schja1.filtered_proteins.BroadModels.gff3.gz,43.8,4878.0,10266.0,5388.0,1.1,4878.0,10266.0,5388.0,1.1,9
Schoc1,Schizosaccharomyces octosporus yFS286,Schoc1_AssemblyScaffolds.fasta.gz,Schoc1_GeneCatalog_genes_20131210.gff.gz,Schoc1.filtered_proteins.BroadModels.gff3.gz,37.5,4986.0,10519.0,5533.0,1.11,4986.0,10519.0,5533.0,1.11,2
Schpa1,Schizopora paradoxa KUC8140 v1.0,Schpa1_AssemblyScaffolds.fasta.gz,Schpa1_GeneCatalog_genes_20131225.gff.gz,Schpa1.filtered_proteins.FilteredModels1.gff3.gz,49.4,17098.0,98823.0,81725.0,4.78,17098.0,98823.0,81725.0,4.78,1
Schpo1,Schizosaccharomyces pombe,Schpo1_AssemblyScaffolds.fasta.gz,Schpo1_GeneCatalog_genes_20130111.gff.gz,Schpo1.filtered_proteins.ExternalModels.gff3.gz,36.0,5134.0,10439.0,5305.0,1.03,5134.0,10439.0,5305.0,1.03,498
Sclci1,Scleroderma citrinum Foug A v1.0,Sclci1_AssemblyScaffolds.fasta.gz,Sclci1_GeneCatalog_genes_20120626.gff.gz,Sclci1.filtered_proteins.FilteredModels1.gff3.gz,48.6,21012.0,90943.0,69912.0,3.33,21012.0,90943.0,69931.0,3.33,0
Sclsc1,Sclerotinia sclerotiorum v1.0,Sclsc1_AssemblyScaffolds.fasta.gz,Sclsc1_GeneCatalog_genes_20110903.gff.gz,Sclsc1.filtered_proteins.ExternalModels.gff3.gz,41.8,14503.0,40568.0,26065.0,1.8,14503.0,40568.0,26065.0,1.8,5
Sebve1,Sebacina vermifera MAFF 305830 v1.0,Sebve1_AssemblyScaffolds.fasta.gz,Sebve1_GeneCatalog_genes_20120626.gff.gz,Sebve1.filtered_proteins.FilteredModels1.gff3.gz,48.9,15312.0,75701.0,60384.0,3.94,15312.0,75701.0,60389.0,3.94,6
Sepmu1,Septoria musiva SO2202 v1.0,Sepmu1_AssemblyScaffolds.fasta.gz,Sepmu1_GeneCatalog_genes_20100915.gff.gz,Sepmu1.filtered_proteins.FilteredModels1.gff3.gz,51.1,10233.0,24925.0,14689.0,1.44,10233.0,24925.0,14692.0,1.44,3
Seppo1,Septoria populicola v1.0,Seppo1_AssemblyScaffolds.fasta.gz,Seppo1_GeneCatalog_genes_20110720.gff.gz,Seppo1.filtered_proteins.FilteredModels1.gff3.gz,50.3,2369.0,6117.0,3720.0,1.57,9739.0,24641.0,14902.0,1.53,3
Sepsp1,Septobasidium sp. PNB30-8B v1.0,Sepsp1_AssemblyScaffolds.fasta.gz,Sepsp1_GeneCatalog_genes_20150424.gff.gz,,58.1,,,,,10893.0,57340.0,46447.0,4.26,0
SerlaS7_3_2,Serpula lacrymans S7.3 v2.0,Serpula_lacrymans_S7_3_v2.unmasked.fasta.gz,,SerlaS7_3_2.filtered_proteins.FilteredModels1.gff3.gz,45.3,14495.0,76165.0,61667.0,4.25,,,,,1
SerlaS7_9_2,Serpula lacrymans S7.9 v2.0,SerlaS7_9_2_AssemblyScaffolds.fasta.gz,SerlaS7_9_2_GeneCatalog_genes_20120319.gff.gz,SerlaS7_9_2.filtered_proteins.FilteredModels1.gff3.gz,45.3,12789.0,73301.0,60512.0,4.73,12789.0,73301.0,60512.0,4.73,1
Serla_varsha1,Serpula lacrymans var shastensis SHA21-2 v1.0,Serla_varsha1_AssemblyScaffolds.fasta.gz,Serla_varsha1_GeneCatalog_genes_20110916.gff.gz,Serla_varsha1.filtered_proteins.FilteredModels1.gff3.gz,44.5,13805.0,75115.0,61308.0,4.44,13805.0,75115.0,61310.0,4.44,1
Setho1,Setomelanomma holmii CBS 110217 v1.0,Setho1_AssemblyScaffolds.fasta.gz,Setho1_GeneCatalog_genes_20150424.gff.gz,,52.0,,,,,14389.0,38629.0,24240.0,1.68,0
Settu1,Setosphaeria turcica Et28A v1.0,Settu1_AssemblyScaffolds.fasta.gz,Settu1_GeneCatalog_genes_20110305.gff.gz,Settu1.filtered_proteins.FilteredModels1.gff3.gz,51.4,11702.0,31062.0,19360.0,1.65,11702.0,31062.0,19360.0,1.65,27
Sisbr1,Lentinus tigrinus v1.0,Sisbr1_AssemblyScaffolds.fasta.gz,Sisbr1_GeneCatalog_genes_20130805.gff.gz,Sisbr1.filtered_proteins.FilteredModels1.gff3.gz,56.1,15653.0,87180.0,71527.0,4.57,15653.0,87180.0,71527.0,4.57,2
Sisni1,Sistotremastrum niveocremeum HHB9708 ss-1 1.0,Sisni1_AssemblyScaffolds.fasta.gz,Sisni1_GeneCatalog_genes_20130806.gff.gz,Sisni1.filtered_proteins.FilteredModels1.gff3.gz,49.2,13080.0,77886.0,64806.0,4.95,13080.0,77886.0,64806.0,4.95,0
Sissu1,Sistotremastrum suecicum v1.0,Sissu1_AssemblyScaffolds.fasta.gz,Sissu1_GeneCatalog_genes_20130130.gff.gz,Sissu1.filtered_proteins.FilteredModels1.gff3.gz,49.3,13657.0,77892.0,64235.0,4.7,13657.0,77892.0,64235.0,4.7,0
Sodal1,Sodiomyces alkalinus v1.0,Sodal1_AssemblyScaffolds.fasta.gz,Sodal1_GeneCatalog_genes_20130716.gff.gz,,48.9,,,,,11662.0,35975.0,24313.0,2.08,0
Spapa3,Spathaspora passalidarum NRRL Y-27907 v2.0,Spapa3_genomic_scaffolds.fasta.gz,,Spapa3.filtered_proteins.FilteredModels1.gff3.gz,37.4,5983.0,7207.0,1223.0,0.2,,,,,2
Sphst1,Sphaerobolus stellatus v1.0,Sphst1_AssemblyScaffolds.fasta.gz,Sphst1_GeneCatalog_genes_20120430.gff.gz,Sphst1.filtered_proteins.FilteredModels1.gff3.gz,44.4,35274.0,164620.0,129318.0,3.67,35274.0,164620.0,129346.0,3.67,1
Spofi1,Sporormia fimetaria v1.0,Spofi1.draft.mito.scaffolds.fasta.gz,Spofi1_GeneCatalog_genes_20130818.gff.gz,Spofi1.filtered_proteins.FilteredModels1.gff3.gz,26.4,10783.0,29109.0,18326.0,1.7,10783.0,29109.0,18326.0,1.7,1
Spoli1,Sporobolomyces linderae CBS 7893 v1.0,Spoli1_MitoScaffolds.fasta.gz,Spoli1_GeneCatalog_genes_20140310.gff.gz,Spoli1.filtered_proteins.FilteredModels1.gff3.gz,30.5,9062.0,56698.0,47636.0,5.26,9062.0,56698.0,47636.0,5.26,0
Spore1,Sporisorium reilianum SRZ2,Spore1_AssemblyScaffolds.fasta.gz,Spore1_GeneCatalog_genes_20131031.gff.gz,Spore1.filtered_proteins.ExternalModels.gff3.gz,59.9,6648.0,9710.0,3062.0,0.46,6648.0,9710.0,3062.0,0.46,4
Sporo1,,,Sporo1.filtered_proteins.FilteredModels1.gff3.gz,,,,,,,6648.0,9710.0,3062.0,0.46,0
Spoth2,Myceliophthora thermophila (Sporotrichum thermophile) v2.0,Spoth2_AssemblyScaffolds.fasta.gz,Spoth2_GeneCatalog_genes_20101221.gff.gz,Spoth2.filtered_proteins.FilteredModels2.gff3.gz,51.5,1988.0,5649.0,3660.0,1.84,9110.0,25767.0,16657.0,1.83,18
Stagr1,Stanjemonium grisellum CBS 655.79 v1.0,Stagr1_AssemblyScaffolds.fasta.gz,Stagr1_GeneCatalog_genes_20141015.gff.gz,,53.6,,,,,11832.0,29646.0,17814.0,1.51,0
Stano2,Stagonospora nodorum SN15 v2.0,Stano2_AssemblyScaffolds.fasta.gz,Stano2_GeneCatalog_genes_20110506.gff.gz,Stano2.filtered_proteins.ExternalModels.gff3.gz,50.4,12380.0,32994.0,20614.0,1.67,12380.0,32994.0,20614.0,1.67,0
Stasp1,Stagonospora sp. SRC1lsM3a v1.0,Stasp1_AssemblyScaffolds.fasta.gz,Stasp1_GeneCatalog_genes_20141004.gff.gz,,51.8,,,,,14430.0,39084.0,24654.0,1.71,0
Stehi1,Stereum hirsutum FP-91666 SS1 v1.0,Stehi1_AssemblyScaffolds.fasta.gz,Stehi1_GeneCatalog_genes_20101026.gff.gz,Stehi1.filtered_proteins.FilteredModels1.gff3.gz,51.3,14072.0,91696.0,77623.0,5.52,14072.0,91696.0,77624.0,5.52,0
Suibr1,Suillus brevipes v1.0,Suibr1_AssemblyScaffolds.fasta.gz,Suibr1_GeneCatalog_genes_20130323.gff.gz,Suibr1.filtered_proteins.FilteredModels1.gff3.gz,48.1,22453.0,101999.0,79546.0,3.54,22453.0,101999.0,79546.0,3.54,1
Suigr1,Suillus granulatus EM37 v1.0,Suigr1_AssemblyScaffolds.fasta.gz,Suigr1_GeneCatalog_genes_20150504.gff3.gz,,47.9,,,,,22453.0,101999.0,79546.0,3.54,0
Suihi1,Suillus hirtellus EM16 v1.0,Suihi1_AssemblyScaffolds.fasta.gz,Suihi1_GeneCatalog_genes_20150416.gff3.gz,,46.4,,,,,22453.0,101999.0,79546.0,3.54,0
Suilu1,Suillus luteus UH-Slu-Lm8-n1 v1.0,Suilu1_AssemblyScaffolds.fasta.gz,Suilu1_GeneCatalog_genes_20121001.gff.gz,Suilu1.filtered_proteins.FilteredModels1.gff3.gz,48.0,18316.0,87779.0,69415.0,3.79,18316.0,87779.0,69463.0,3.79,4
Symat1,Sympodiomyces attinorum NRRL Y-27639 v1.0,Symat1_AssemblyScaffolds.fasta.gz,Symat1_GeneCatalog_genes_20150304.gff.gz,,43.7,,,,,6174.0,9170.0,2996.0,0.49,0
Symko1,Symbiotaphrina kochii v1.0,Symko1_AssemblyScaffolds.fasta.gz,Symko1_GeneCatalog_genes_20121126.gff.gz,Symko1.filtered_proteins.FilteredModels2.gff3.gz,51.6,10482.0,34636.0,24154.0,2.3,10482.0,34636.0,24154.0,2.3,0
Talma1_2,Talaromyces marneffei ATCC 18224,Talma1_2_AssemblyScaffolds.fasta.gz,Talma1_2_GeneCatalog_genes_20140114.gff.gz,Talma1_2.filtered_proteins.ExternalModels.gff3.gz,46.7,10638.0,33631.0,22993.0,2.16,10638.0,33631.0,22993.0,2.16,9
Talst1_2,Talaromyces stipitatus ATCC 10500,Talst1_2_AssemblyScaffolds.fasta.gz,Talst1_2_GeneCatalog_genes_20140114.gff.gz,Talst1_2.filtered_proteins.JCVIModels.gff3.gz,46.1,13252.0,43638.0,30386.0,2.29,13252.0,43638.0,30386.0,2.29,0
Tapde1_1,Taphrina deformans,Tapde1_1_AssemblyScaffolds.fasta.gz,Tapde1_1_GeneCatalog_genes_20130601.gff.gz,Tapde1_1.filtered_proteins.ExternalModels.gff3.gz,49.6,4609.0,7568.0,2959.0,0.64,4609.0,7568.0,2959.0,0.64,0
Terbo2,Terfezia boudieri ATCC MYA-4762 v1.1,Terbo2_AssemblyScaffolds.fasta.gz,Terbo2_GeneCatalog_genes_20141124.gff.gz,,45.4,,,,,12114.0,37594.0,25480.0,2.1,0
Ternu1,Teratosphaeria nubilosa CBS 116005 v1.0,Ternu1_AssemblyScaffolds.fasta.gz,Ternu1_GeneCatalog_genes_20140925.gff.gz,,52.2,,,,,10998.0,24013.0,13015.0,1.18,0
Tescy1,Testicularia cyperi MCA 3645 v1.0,Tescy1_AssemblyScaffolds.fasta.gz,Tescy1_GeneCatalog_genes_20150113.gff.gz,,56.4,,,,,7069.0,12161.0,5092.0,0.72,0
Theau1,Thermoascus aurantiacus v1.0,Theau1_AssemblyScaffolds.fasta.gz,Theau1_GeneCatalog_genes_20120830.gff.gz,Theau1.filtered_proteins.FilteredModels1.gff3.gz,51.8,8798.0,29332.0,20534.0,2.33,8798.0,29332.0,20534.0,2.33,0
Thega1,Thelephora ganbajun P2 v1.0,Thega1_AssemblyScaffolds.fasta.gz,Thega1_GeneCatalog_genes_20150318.gff.gz,,50.9,,,,,12643.0,65943.0,53300.0,4.22,0
Themi1,Thelebolus microsporus ATCC 90970 v1.0,Themi1_AssemblyScaffolds.fasta.gz,Themi1_GeneCatalog_genes_20141205.gff.gz,,51.3,,,,,10290.0,23488.0,13198.0,1.28,0
Thian1,Thielavia antarctica CBS 123565 v1.0,Thian1_AssemblyScaffolds.fasta.gz,Thian1_GeneCatalog_genes_20140328.gff.gz,Thian1.filtered_proteins.FilteredModels2.gff3.gz,53.0,358.0,1033.0,675.0,1.89,9204.0,24954.0,15750.0,1.71,0
Thiap1,Thielavia appendiculata CBS 731.68 v1.0,Thiap1_AssemblyScaffolds.fasta.gz,Thiap1_GeneCatalog_genes_20140116.gff.gz,Thiap1.filtered_proteins.FilteredModels1.gff3.gz,55.8,338.0,928.0,590.0,1.75,11942.0,33061.0,21119.0,1.77,0
Thiar1,Thielavia arenaria CBS 508.74 v1.0,Thiar1_AssemblyScaffolds.fasta.gz,Thiar1_GeneCatalog_genes_20131210.gff.gz,Thiar1.filtered_proteins.FilteredModels1.gff3.gz,54.8,10954.0,30720.0,19766.0,1.8,10954.0,30720.0,19766.0,1.8,0
Thihy1,Thielavia hyrcaniae CBS 757.83 v1.0,Thihy1_AssemblyScaffolds.fasta.gz,Thihy1_GeneCatalog_genes_20140109.gff.gz,Thihy1.filtered_proteins.FilteredModels1.gff3.gz,57.7,2759.0,7792.0,5033.0,1.82,11338.0,30901.0,19563.0,1.73,0
Thite2,Thielavia terrestris v2.0,Thite2_AssemblyScaffolds.fasta.gz,Thite2_GeneCatalog_genes_20101221.gff.gz,Thite2.filtered_proteins.FilteredModels2.gff3.gz,54.7,5308.0,15178.0,9870.0,1.86,9813.0,28017.0,18204.0,1.86,18
ThoPMI491_1,Thozetella sp. PMI_491 v2.0,ThoPMI491_1_AssemblyScaffolds.fasta.gz,ThoPMI491_1_GeneCatalog_genes_20140726.gff.gz,,53.7,,,,,23281.0,67107.0,43826.0,1.88,1
Tilan2,Tilletiaria anomala UBC 951 v1.0,Tilan2_AssemblyScaffolds.fasta.gz,Tilan2_GeneCatalog_genes_20140224.gff.gz,Tilan2.filtered_proteins.FilteredModels1.gff3.gz,56.0,6810.0,22632.0,15822.0,2.32,6810.0,22632.0,15822.0,2.32,2
Tilwa1,Tilletiopsis washingtonensis MCA 4186 v1.0,Tilwa1_AssemblyScaffolds.fasta.gz,Tilwa1_GeneCatalog_genes_20141225.gff.gz,,67.6,,,,,7011.0,31625.0,24614.0,3.51,0
Torde1,Torulaspora delbrueckii CBS 1146,Torde1_AssemblyScaffolds.fasta.gz,Torde1_GeneCatalog_genes_20150128.gff.gz,,42.0,,,,,4972.0,5175.0,203.0,0.04,0
Torra1,Torpedospora radiata JK5252C v1.0,Torra1_AssemblyScaffolds.fasta.gz,Torra1_GeneCatalog_genes_20150428.gff.gz,,58.0,,,,,11634.0,30816.0,19182.0,1.65,0
Totfu1,Tothia fuscella CBS 130266 v1.0,Totfu1_AssemblyScaffolds.fasta.gz,Totfu1_GeneCatalog_genes_20140831.gff.gz,,46.5,,,,,13685.0,38304.0,24619.0,1.8,0
Trace1,Trametopsis cervina CIRM-BRFM 1824 v1.0,Trace1_AssemblyScaffolds.fasta.gz,Trace1_GeneCatalog_genes_20150503.gff.gz,,52.2,,,,,11836.0,70710.0,58874.0,4.97,0
Traci1,Trametes cingulata BRFM 1805 v1.0,Traci1_AssemblyScaffolds.fasta.gz,Traci1_GeneCatalog_genes_20150209.gff.gz,,57.9,,,,,14110.0,78910.0,64800.0,4.59,0
Tralj1,Trametes ljubarskyi CIRM1659 v1.0,Tralj1_AssemblyScaffolds.fasta.gz,Tralj1_GeneCatalog_genes_20140625.gff.gz,Tralj1.filtered_proteins.FilteredModels1.gff3.gz,57.6,13180.0,75368.0,62188.0,4.72,13180.0,75368.0,62188.0,4.72,0
Trave1,Trametes versicolor v1.0,Trave1_AssemblyScaffolds.fasta.gz,Trave1_GeneCatalog_genes_20101111.gff.gz,Trave1.filtered_proteins.FilteredModels1.gff3.gz,57.7,14296.0,83127.0,68829.0,4.81,14296.0,83127.0,68831.0,4.81,0
Treme1,Tremella mesenterica Fries v1.0,Treme1_genomic_scaffolds.fasta.gz,,Treme1.filtered_proteins.FilteredModels1.gff3.gz,46.7,8313.0,47812.0,39499.0,4.75,,,,,0
Trepe1,Trematosphaeria pertusa CBS 122368 v1.0,Trepe1_AssemblyScaffolds.fasta.gz,Trepe1_GeneCatalog_genes_20140415.gff.gz,Trepe1.filtered_proteins.FilteredModels1.gff3.gz,51.4,5846.0,16169.0,10323.0,1.77,17306.0,47052.0,29746.0,1.72,1
Triab1_1,Trichaptum abietinum v1.0,Triab1_1_AssemblyScaffolds.fasta.gz,Triab1_1_GeneCatalog_genes_20130513.gff.gz,,48.2,,,,,14978.0,84621.0,69643.0,4.65,0
Trias1,Trichoderma asperellum CBS 433.97 v1.0,Trias1_AssemblyScaffolds.fasta.gz,Trias1_GeneCatalog_genes_20120305.gff.gz,Trias1.filtered_proteins.FilteredModels1.gff3.gz,47.3,3979.0,10552.0,6573.0,1.65,12586.0,33793.0,21207.0,1.68,1
Triat2,Trichoderma atroviride v2.0,Trichoderma_atroviride_v2_AssemblyScaffolds.fasta.gz,Tatroviridev2_FrozenGeneCatalog_20100319.gff3.gz,Triat2.filtered_proteins.FilteredModels1.gff3.gz,49.7,11828.0,33788.0,21959.0,1.86,12586.0,33793.0,21207.0,1.68,13
Tribi1,Trichodelitschia bisporula CBS 262.69 v1.0,Tribi1_AssemblyScaffolds.fasta.gz,Tribi1_GeneCatalog_genes_20141117.gff.gz,,56.6,,,,,10181.0,28638.0,18457.0,1.81,0
Trich1,Trichosporon chiarellii MYA-4694 v1.0,Trich1_AssemblyScaffolds.fasta.gz,Trich1_GeneCatalog_genes_20150114.gff.gz,,55.5,,,,,7766.0,34552.0,26786.0,3.45,0
Trici4,Trichoderma citrinoviride v4.0,Trici4_AssemblyScaffolds.fasta.gz,Trici4_GeneCatalog_genes_20131015.gff.gz,Trici4.filtered_proteins.FilteredModels1.gff3.gz,52.4,5465.0,17033.0,11568.0,2.12,9737.0,30214.0,20477.0,2.1,0
Trigu1,Trinosporium guianense CBS132537 v1.0,Trigu1_AssemblyScaffolds.fasta.gz,Trigu1_GeneCatalog_genes_20141217.gff.gz,,47.8,,,,,8062.0,27949.0,19887.0,2.47,0
Triha1,Trichoderma harzianum CBS 226.95 v1.0,Triha1_AssemblyScaffolds.fasta.gz,Triha1_GeneCatalog_genes_20120306.gff.gz,Triha1.filtered_proteins.FilteredModels1.gff3.gz,47.6,4152.0,11143.0,6990.0,1.68,14095.0,38102.0,24007.0,1.7,9
Trilo3,Trichoderma longibrachiatum ATCC 18648 v3.0,Trilo3_AssemblyScaffolds.fasta.gz,Trilo3_GeneCatalog_genes_20130918.gff.gz,Trilo3.filtered_proteins.FilteredModels1.gff3.gz,53.0,4925.0,13392.0,8467.0,1.72,10938.0,29667.0,18729.0,1.71,3
Trima3,Tricholoma matsutake 945 v3.0,Trima3_AssemblyScaffolds.fasta.gz,Trima3_GeneCatalog_genes_20130329.gff.gz,Trima3.filtered_proteins.FilteredModels2.gff3.gz,45.4,22885.0,92270.0,69384.0,3.03,22885.0,92270.0,69385.0,3.03,1
Triol1,Trichosporon oleaginosus IBC0246 v1.0,Triol1_AssemblyScaffolds.fasta.gz,Triol1_GeneCatalog_genes_20140430.gff.gz,Triol1.filtered_proteins.FilteredModels1.gff3.gz,60.8,831.0,3073.0,2242.0,2.7,8322.0,30978.0,22656.0,2.72,0
Tripe1,Trichomonascus petasosporus NRRL YB-2093 v1.0,Tripe1_AssemblyScaffolds.fasta.gz,Tripe1_GeneCatalog_genes_20150117.gff.gz,,47.7,,,,,6567.0,9789.0,3222.0,0.49,0
Trire2,Trichoderma reesei v2.0,Trichoderma_reeseiV2.AssembledScaffolds.fasta.gz,TreeseiV2_FrozenGeneCatalog20081022.gff.gz,Trire2.filtered_proteins.FrozenGeneCatalog20081022.gff3.gz,52.8,9143.0,27945.0,18802.0,2.06,9143.0,27945.0,18802.0,2.06,41
TrireRUTC30_1,Trichoderma reesei RUT C-30 v1.0,TrireRUTC30_1_AssemblyScaffolds.fasta.gz,TrireRUTC30_1_GeneCatalog_genes_20110526.gff.gz,TrireRUTC30_1.filtered_proteins.FilteredModels1.gff3.gz,53.6,6043.0,17506.0,11463.0,1.9,9852.0,28402.0,18550.0,1.88,41
Triru1,Trichophyton rubrum CBS 118892,Triru1_AssemblyScaffolds.fasta.gz,Triru1_GeneCatalog_genes_20130826.gff.gz,Triru1.filtered_proteins.BroadModels.gff3.gz,48.3,8707.0,26976.0,18269.0,2.1,8707.0,26976.0,18269.0,2.1,8
Trisp1,Tritirachium sp. CBS 265.96 v1.0,Trisp1_AssemblyScaffolds.fasta.gz,Trisp1_GeneCatalog_genes_20140301.gff.gz,Trisp1.filtered_proteins.FilteredModels1.gff3.gz,39.7,1612.0,9414.0,7802.0,4.84,7254.0,40257.0,33003.0,4.55,0
Triver1,Trichophyton verrucosum HKI 0517,Triver1_AssemblyScaffolds.fasta.gz,Triver1_GeneCatalog_genes_20131203.gff.gz,Triver1.filtered_proteins.ExternalModels.gff3.gz,48.2,8024.0,20636.0,12612.0,1.57,8024.0,20636.0,12612.0,1.57,0
TriviGv29_8_2,Trichoderma virens Gv29-8 v2.0,Trichoderma_virens_v2.AssembledScaffolds.fasta.gz,Tvirens_v2.FrozenGeneCatalog_20100318.gff.gz,TriviGv29_8_2.filtered_proteins.FilteredModels1.gff3.gz,49.2,12423.0,36386.0,23963.0,1.93,12427.0,36449.0,24022.0,1.93,0
Tryvi1,Trypethelium eluteriae v1.0,Tryvi1_AssemblyScaffolds.fasta.gz,Tryvi1_GeneCatalog_genes_20130617.gff.gz,Tryvi1.filtered_proteins.FilteredModels1.gff3.gz,48.9,1161.0,3322.0,2161.0,1.86,11858.0,33590.0,21732.0,1.83,0
Tubme1,Tuber melanosporum from Genoscope,Tubme1_AssemblyScaffolds.fasta.gz,Tubme1_GeneCatalog_genes_20111120.gff.gz,Tubme1.filtered_proteins.Genoscope_genes.gff3.gz,44.9,7496.0,29021.0,21525.0,2.87,7496.0,29021.0,21525.0,2.87,4
Tulca1,Tulasnella calospora AL13/4D v1.0,Tulca1_AssemblyScaffolds.fasta.gz,Tulca1_GeneCatalog_genes_20120608.gff.gz,Tulca1.filtered_proteins.FilteredModels1.gff3.gz,51.4,19659.0,91344.0,71680.0,3.65,19659.0,91344.0,71685.0,3.65,7
Umbra1,Umbelopsis ramanniana AG # v1.0,Umbra1_AssemblyScaffolds.fasta.gz,Umbra1_GeneCatalog_genes_20121109.gff.gz,Umbra1.filtered_proteins.FilteredModels1.gff3.gz,43.2,9931.0,47141.0,37210.0,3.75,9931.0,47141.0,37210.0,3.75,0
Uncre1,Uncinocarpus reesii 1704,Uncre1_AssemblyScaffolds.fasta.gz,Uncre1_GeneCatalog_genes_20131024.gff.gz,Uncre1.filtered_proteins.BroadModels.gff3.gz,48.7,5850.0,18233.0,12383.0,2.12,7798.0,24094.0,16296.0,2.09,1
Ustma1,,,Ustma1.filtered_proteins.BroadModels1.gff3.gz,,,,,,,7798.0,24094.0,16296.0,2.09,0
Ustsp1,Ustilaginomycotina sp. SA 807 v1.0,Ustsp1_AssemblyScaffolds.fasta.gz,Ustsp1_GeneCatalog_genes_20150106.gff.gz,,54.3,,,,,8060.0,23220.0,15160.0,1.88,0
Valla1,Valetoniellopsis laxa CBS 191.97 v1.0,Valla1_AssemblyScaffolds.fasta.gz,Valla1_GeneCatalog_genes_20141003.gff.gz,,53.0,,,,,8026.0,22017.0,13991.0,1.74,0
Venin1,Venturia inaequalis,Venin1_AssemblyScaffolds.fasta.gz,Venin1_GeneCatalog_genes_20141010.gff.gz,,46.1,,,,,13233.0,37153.0,23920.0,1.81,31
Venpi1,Venturia pirina,Venpi1_AssemblyScaffolds.fasta.gz,Venpi1_GeneCatalog_genes_20150407.gff.gz,,47.6,,,,,11890.0,32014.0,20124.0,1.69,0
Veral1,Verticillium alfalfae VaMs.102,Veral1_AssemblyScaffolds.fasta.gz,Veral1_GeneCatalog_genes_20131030.gff.gz,Veral1.filtered_proteins.BroadModels.gff3.gz,56.1,2772.0,7845.0,5073.0,1.83,10221.0,28823.0,18602.0,1.82,0
Verda1,Verticillium dahliae v1.0,Verda1_AssemblyScaffolds.fasta.gz,Verda1_GeneCatalog_genes_20110524.gff.gz,Verda1.filtered_proteins.ExternalModels.gff3.gz,55.9,10535.0,29685.0,19150.0,1.82,10535.0,29685.0,19150.0,1.82,39
Veren1,Verruculina enalia CBS 304.66 v1.0,Veren1_AssemblyScaffolds.fasta.gz,Veren1_GeneCatalog_genes_20140626.gff.gz,Veren1.filtered_proteins.FilteredModels1.gff3.gz,41.2,13748.0,39009.0,25261.0,1.84,13748.0,39009.0,25261.0,1.84,1
Volvo1,Volvariella volvacea V23,Volvo1_AssemblyScaffolds.fasta.gz,Volvo1_GeneCatalog_genes_20130703.gff.gz,Volvo1.filtered_proteins.ExternalModels.gff3.gz,48.8,3511.0,25602.0,22091.0,6.29,13748.0,39009.0,25261.0,1.84,9
Walic1,Wallemia ichthyophaga EXF-994,Walic1_AssemblyScaffolds.fasta.gz,Walic1_GeneCatalog_genes_20131017.gff.gz,Walic1.filtered_proteins.ExternalModels.gff3.gz,45.3,4863.0,16626.0,11763.0,2.42,4863.0,16626.0,11763.0,2.42,0
Walse1,Wallemia sebi v1.0,Walse1_AssemblyScaffolds.fasta.gz,Walse1_GeneCatalog_genes_20100910.gff.gz,Walse1.filtered_proteins.FilteredModels2.gff3.gz,40.0,5284.0,21312.0,16028.0,3.03,5284.0,21312.0,16028.0,3.03,0
